origin_code,dest_code,path_coordinates
0,1331,"[[7.003795, 79.939624], [7.003873, 79.939644], [7.003999, 79.939678], [7.004179, 79.93973], [7.004285, 79.939772], [7.00437, 79.939821], [7.004449, 79.93988], [7.004534, 79.939974], [7.004586, 79.940043], [7.004654, 79.940147], [7.004699, 79.940242], [7.004759, 79.940389], [7.004809, 79.940531], [7.004849, 79.940632], [7.004675, 79.940891], [7.004393, 79.941409], [7.004309, 79.941562], [7.00404, 79.942134], [7.003875, 79.942552], [7.003781, 79.942779], [7.003588, 79.943159], [7.003339, 79.94358], [7.003145, 79.94394], [7.003013, 79.944245], [7.002871, 79.944594], [7.002776, 79.944828], [7.002753, 79.944898], [7.002661, 79.945237], [7.002397, 79.946238], [7.002229, 79.946846], [7.002068, 79.94743], [7.001982, 79.947749], [7.001936, 79.947942], [7.00191, 79.948128], [7.001899, 79.948277], [7.001901, 79.948395], [7.001912, 79.948641], [7.001925, 79.948756], [7.001938, 79.948857], [7.001963, 79.948982], [7.001974, 79.949045], [7.002003, 79.949213], [7.00201, 79.949248], [7.002019, 79.949284], [7.002054, 79.949443], [7.00207, 79.94952], [7.002136, 79.949852], [7.002163, 79.95001], [7.002192, 79.950615], [7.002194, 79.95095], [7.002197, 79.951052], [7.002193, 79.951214], [7.002163, 79.951327], [7.002135, 79.951457], [7.002099, 79.95165], [7.002209, 79.951979], [7.002719, 79.95325], [7.002811, 79.953568], [7.002864, 79.954066], [7.002834, 79.954966], [7.002837, 79.955206], [7.002854, 79.955428], [7.00291, 79.95575], [7.002983, 79.956001], [7.003017, 79.956125], [7.00307, 79.956334], [7.003083, 79.956456], [7.003089, 79.956572], [7.003094, 79.956802], [7.003061, 79.957727], [7.002948, 79.958372], [7.002846, 79.958762], [7.00259, 79.95958], [7.002529, 79.960129], [7.002525, 79.960248], [7.002527, 79.960366], [7.002566, 79.960705], [7.002636, 79.961007], [7.002788, 79.96144], [7.002876, 79.961614], [7.003051, 79.9619], [7.003232, 79.962139], [7.003564, 79.962475], [7.003749, 79.962633], [7.003916, 79.962764], [7.00458, 79.963258], [7.004684, 79.963348], [7.004634, 79.96343], [7.004571, 79.963523], [7.004414, 79.96368], [7.004255, 79.963776], [7.004163, 79.963802], [7.00401, 79.963807], [7.003848, 79.963765], [7.003718, 79.963675], [7.003594, 79.963541], [7.003287, 79.963008], [7.00304, 79.962766], [7.0025, 79.962474], [7.002383, 79.962375], [7.002201, 79.962157], [7.002149, 79.962084], [7.001828, 79.961607], [7.001695, 79.961504], [7.001544, 79.961453], [7.001311, 79.961433], [7.000957, 79.961451], [6.999876, 79.961601], [6.999753, 79.961622], [6.999384, 79.961685], [6.999182, 79.961684], [6.998526, 79.9618], [6.996449, 79.96218], [6.995456, 79.962404], [6.99438, 79.962682], [6.993298, 79.962984], [6.992734, 79.963153], [6.992308, 79.963279], [6.989114, 79.964388], [6.98796, 79.964863], [6.985796, 79.965839], [6.983833, 79.966786], [6.98256, 79.967334], [6.98046, 79.968234], [6.97917, 79.968731], [6.976575, 79.969638], [6.97466, 79.970367], [6.972801, 79.971191], [6.971557, 79.971779], [6.969959, 79.972568], [6.96813, 79.973413], [6.967675, 79.973581], [6.96742, 79.973676], [6.966164, 79.974115], [6.962933, 79.975231], [6.961502, 79.975652], [6.959803, 79.976061], [6.958628, 79.976279], [6.957916, 79.976368], [6.957071, 79.976454], [6.956092, 79.976501], [6.954834, 79.976551], [6.954444, 79.976547], [6.953587, 79.976503], [6.952654, 79.97644], [6.952327, 79.976414], [6.951709, 79.976352], [6.9512, 79.976277], [6.950676, 79.976193], [6.950131, 79.976088], [6.94981, 79.976021], [6.949358, 79.975915], [6.948766, 79.975757], [6.948372, 79.975654], [6.947816, 79.975496], [6.947224, 79.97531], [6.946528, 79.975067], [6.946031, 79.97488], [6.945584, 79.974693], [6.945094, 79.974481], [6.944645, 79.97427], [6.944368, 79.97415], [6.944088, 79.97402], [6.943774, 79.973872], [6.94334, 79.973695], [6.94277, 79.973477], [6.941927, 79.973145], [6.941522, 79.972985], [6.940927, 79.972773], [6.940247, 79.972555], [6.939708, 79.972407], [6.939222, 79.972276], [6.93889, 79.9722], [6.938482, 79.972114], [6.937917, 79.97201], [6.937479, 79.971951], [6.937128, 79.971906], [6.936923, 79.97188], [6.936682, 79.971859], [6.936383, 79.971838], [6.93604, 79.971818], [6.935742, 79.971804], [6.935456, 79.971795], [6.935161, 79.971795], [6.934793, 79.971798], [6.934241, 79.971817], [6.933919, 79.971832], [6.933592, 79.971859], [6.933349, 79.971873], [6.932981, 79.971905], [6.932635, 79.971952], [6.932287, 79.972012], [6.931964, 79.97207], [6.931642, 79.97215], [6.931311, 79.972233], [6.931091, 79.972298], [6.930924, 79.972347], [6.930788, 79.97239], [6.930645, 79.97244], [6.930488, 79.972498], [6.930359, 79.97255], [6.930204, 79.972615], [6.930017, 79.972702], [6.929705, 79.972854], [6.929523, 79.972945], [6.929391, 79.973014], [6.929045, 79.973219], [6.928758, 79.973408], [6.928504, 79.973578], [6.928245, 79.973782], [6.927971, 79.974008], [6.927617, 79.974292], [6.927133, 79.974736], [6.926993, 79.974874], [6.926554, 79.975338], [6.926086, 79.975862], [6.925423, 79.976682], [6.924919, 79.977396], [6.924459, 79.978039], [6.923758, 79.978952], [6.923437, 79.979333], [6.922568, 79.980266], [6.922097, 79.980699], [6.921736, 79.981012], [6.921337, 79.981361], [6.921116, 79.981546], [6.920903, 79.981715], [6.920658, 79.981905], [6.920378, 79.982109], [6.919869, 79.982453], [6.91955, 79.982642], [6.919211, 79.982814], [6.918811, 79.982989], [6.918582, 79.983072], [6.918325, 79.983154], [6.918057, 79.983223], [6.917749, 79.983294], [6.917524, 79.983333], [6.917267, 79.983375], [6.916929, 79.983403], [6.91658, 79.983415], [6.916298, 79.983408], [6.915991, 79.983398], [6.915803, 79.983378], [6.915571, 79.983348], [6.9153, 79.983296], [6.915035, 79.983241], [6.914788, 79.983182], [6.914539, 79.983109], [6.914245, 79.983016], [6.91391, 79.982902], [6.913359, 79.982685], [6.912551, 79.98235], [6.9119, 79.982082], [6.911124, 79.98177], [6.910725, 79.981623], [6.91031, 79.981473], [6.909701, 79.98127], [6.909256, 79.98112], [6.908809, 79.980985], [6.908341, 79.980849], [6.907747, 79.980687], [6.907209, 79.980541], [6.906462, 79.980367], [6.905745, 79.980213], [6.904264, 79.979934], [6.903179, 79.979775], [6.902132, 79.97965], [6.901183, 79.979562], [6.900002, 79.979439], [6.899643, 79.979397], [6.899265, 79.979348], [6.898631, 79.979259], [6.897973, 79.979165], [6.897299, 79.97905], [6.896675, 79.97894], [6.895887, 79.978786], [6.895225, 79.978648], [6.894526, 79.978488], [6.893964, 79.978357], [6.893429, 79.97822], [6.892734, 79.978053], [6.891426, 79.97771], [6.888888, 79.977071], [6.887692, 79.976881], [6.886134, 79.976675], [6.885227, 79.976608], [6.884437, 79.976585], [6.883789, 79.976577], [6.882557, 79.976627], [6.882069, 79.976655], [6.88142, 79.976678], [6.88109, 79.976708], [6.880047, 79.976829], [6.878962, 79.977039], [6.878219, 79.977192], [6.877634, 79.977318], [6.877057, 79.977455], [6.876563, 79.977548], [6.875738, 79.977722], [6.875147, 79.977834], [6.874095, 79.978004], [6.873278, 79.978124], [6.872549, 79.978218], [6.871796, 79.978292], [6.871006, 79.978377], [6.8692, 79.978476], [6.868346, 79.978494], [6.86673, 79.978455], [6.866091, 79.978435], [6.865391, 79.978375], [6.864336, 79.978314], [6.864028, 79.978299], [6.863635, 79.97826], [6.862156, 79.978096], [6.86157, 79.978024], [6.860295, 79.9779], [6.859558, 79.977863], [6.858517, 79.977841], [6.857805, 79.977843], [6.85695, 79.977854], [6.856137, 79.977901], [6.855176, 79.977997], [6.854435, 79.978129], [6.853434, 79.978302], [6.852375, 79.978471], [6.851933, 79.978532], [6.847337, 79.97904], [6.84684, 79.979104], [6.84575, 79.979292], [6.845076, 79.979421], [6.844403, 79.979574], [6.843757, 79.979718], [6.843431, 79.979801], [6.843206, 79.979855], [6.842786, 79.979959], [6.842381, 79.980071], [6.841945, 79.980197], [6.841535, 79.980314], [6.839793, 79.980838], [6.838961, 79.981146], [6.837253, 79.981725], [6.835031, 79.982442], [6.834239, 79.982706], [6.833848, 79.982838], [6.833544, 79.982942], [6.832611, 79.983265], [6.827872, 79.984965], [6.826795, 79.985287], [6.826097, 79.985462], [6.825317, 79.985639], [6.824134, 79.985845], [6.822937, 79.98599], [6.820425, 79.986142], [6.819672, 79.986124], [6.819109, 79.986088], [6.818673, 79.986041], [6.817674, 79.985928], [6.816498, 79.985794], [6.813997, 79.985479], [6.812401, 79.985257], [6.810943, 79.985082], [6.810619, 79.985035], [6.806389, 79.984431], [6.80407, 79.984126], [6.801665, 79.983834], [6.799413, 79.983501], [6.798913, 79.983425], [6.798401, 79.983332], [6.79825, 79.983307], [6.795011, 79.982629], [6.792502, 79.982143], [6.788985, 79.981393], [6.788194, 79.981241], [6.787863, 79.981182], [6.785912, 79.980767], [6.784929, 79.980564], [6.784216, 79.980428], [6.783731, 79.980372], [6.783351, 79.98032], [6.7826, 79.98023], [6.781831, 79.980167], [6.781143, 79.980135], [6.780783, 79.980124], [6.780425, 79.980122], [6.780051, 79.980126], [6.779447, 79.980131], [6.778858, 79.980144], [6.778173, 79.980214], [6.777674, 79.98026], [6.777451, 79.980281], [6.77715, 79.98033], [6.776709, 79.980406], [6.776054, 79.980533], [6.77472, 79.980841], [6.774045, 79.981029], [6.773328, 79.981253], [6.7732, 79.98129], [6.77285, 79.981434], [6.772322, 79.981632], [6.77171, 79.981871], [6.770969, 79.982205], [6.769799, 79.982777], [6.769308, 79.983059], [6.76888, 79.983307], [6.76844, 79.983582], [6.767899, 79.983921], [6.767198, 79.984401], [6.766576, 79.984849], [6.765241, 79.985824], [6.763991, 79.986748], [6.763147, 79.987359], [6.761461, 79.988576], [6.760285, 79.989416], [6.757999, 79.991017], [6.757425, 79.991405], [6.757032, 79.991707], [6.7556, 79.992808], [6.754418, 79.993657], [6.753232, 79.994535], [6.752609, 79.994984], [6.751742, 79.995545], [6.750889, 79.996034], [6.750186, 79.996379], [6.749525, 79.996678], [6.749031, 79.996869], [6.748564, 79.997042], [6.748068, 79.997207], [6.747352, 79.997431], [6.746704, 79.9976], [6.746174, 79.997704], [6.745552, 79.997808], [6.744807, 79.997895], [6.74445, 79.997941], [6.744089, 79.997987], [6.743388, 79.998039], [6.743036, 79.998067], [6.742678, 79.998101], [6.741965, 79.99817], [6.74126, 79.998227], [6.740569, 79.998277], [6.739886, 79.998331], [6.738478, 79.998445], [6.73777, 79.998511], [6.737049, 79.998553], [6.735657, 79.998716], [6.734969, 79.998796], [6.734189, 79.998878], [6.73144, 79.999106], [6.730036, 79.999186], [6.729316, 79.999187], [6.728603, 79.999244], [6.727237, 79.999358], [6.726524, 79.999429], [6.72585, 79.999475], [6.725125, 79.999531], [6.724438, 79.99958], [6.723721, 79.999648], [6.722981, 79.999707], [6.722282, 79.999765], [6.721567, 79.999821], [6.720857, 79.999878], [6.720449, 79.99991], [6.719126, 79.999939], [6.71882, 79.999975], [6.718526, 80.000002], [6.717694, 80.000067], [6.717149, 80.000089], [6.713321, 80.000428], [6.710166, 80.000664], [6.70886, 80.000736], [6.707889, 80.00083], [6.706784, 80.000971], [6.705156, 80.001184], [6.70378, 80.001416], [6.702396, 80.001688], [6.701374, 80.001918], [6.700404, 80.002165], [6.698766, 80.002626], [6.696929, 80.003184], [6.696521, 80.003311], [6.696174, 80.003425], [6.694395, 80.003962], [6.693227, 80.004305], [6.69301, 80.004368], [6.691878, 80.0047], [6.689541, 80.005443], [6.685491, 80.006667], [6.685035, 80.006791], [6.683827, 80.007046], [6.68314, 80.00716], [6.682462, 80.007235], [6.681584, 80.007311], [6.680774, 80.007334], [6.679956, 80.007331], [6.679248, 80.007304], [6.677911, 80.007167], [6.677744, 80.007145], [6.677264, 80.007071], [6.676281, 80.006877], [6.675295, 80.006628], [6.674195, 80.006286], [6.670221, 80.004816], [6.666039, 80.003289], [6.665171, 80.002991], [6.664224, 80.002708], [6.662721, 80.002377], [6.661217, 80.00217], [6.660906, 80.002146], [6.659596, 80.002088], [6.65905, 80.002091], [6.65796, 80.002137], [6.654983, 80.002457], [6.654485, 80.002469], [6.654139, 80.002482], [6.653574, 80.002479], [6.653062, 80.002477], [6.652013, 80.002426], [6.650967, 80.002312], [6.649665, 80.002065], [6.649556, 80.002039], [6.646669, 80.001389], [6.64417, 80.000811], [6.643055, 80.000597], [6.641767, 80.000438], [6.640498, 80.000365], [6.640089, 80.000364], [6.63938, 80.00039], [6.638763, 80.000418], [6.636131, 80.00065], [6.635947, 80.000657], [6.635103, 80.000726], [6.6338, 80.00085], [6.633146, 80.000902], [6.632194, 80.000966], [6.6319, 80.000993], [6.629885, 80.001159], [6.626389, 80.001471], [6.623681, 80.001692], [6.62238, 80.001897], [6.621632, 80.002027], [6.621145, 80.002148], [6.619996, 80.002512], [6.6192, 80.002858], [6.618261, 80.003353], [6.617167, 80.004064], [6.616723, 80.004396], [6.616585, 80.004501], [6.615684, 80.005275], [6.611517, 80.00911], [6.611363, 80.009249], [6.610373, 80.010146], [6.609577, 80.01075], [6.608799, 80.011281], [6.608134, 80.011632], [6.607425, 80.011985], [6.606111, 80.012486], [6.604074, 80.013126], [6.602621, 80.013578], [6.601958, 80.01378], [6.601712, 80.013855], [6.601466, 80.013942], [6.601031, 80.014097], [6.599813, 80.014521], [6.599176, 80.0148], [6.598714, 80.014989], [6.596144, 80.015784], [6.595032, 80.016199], [6.594266, 80.016493], [6.593637, 80.016782], [6.592615, 80.017248], [6.591574, 80.017784], [6.590441, 80.018393], [6.588807, 80.019356], [6.588062, 80.019852], [6.586859, 80.020686], [6.585681, 80.021511], [6.584127, 80.02264], [6.581797, 80.024285], [6.58006, 80.025512], [6.57883, 80.0264], [6.57837, 80.02674], [6.576939, 80.027733], [6.575859, 80.028514], [6.575729, 80.02861], [6.574907, 80.029244], [6.572697, 80.030671], [6.57108, 80.031758], [6.569498, 80.032681], [6.567505, 80.033818], [6.56604, 80.03453], [6.563669, 80.035753], [6.561803, 80.036669], [6.561308, 80.036916], [6.556897, 80.039224], [6.556523, 80.0394], [6.555743, 80.039794], [6.553461, 80.040886], [6.551711, 80.041521], [6.549959, 80.042016], [6.548362, 80.042353], [6.546213, 80.042789], [6.546064, 80.042832], [6.544021, 80.043067], [6.542038, 80.043369], [6.541276, 80.043465], [6.540131, 80.04366], [6.539181, 80.043819], [6.53643, 80.044262], [6.533736, 80.044686], [6.531062, 80.045073], [6.529835, 80.045312], [6.52773, 80.045844], [6.52657, 80.046223], [6.524514, 80.046887], [6.523839, 80.047214], [6.523501, 80.047373], [6.522976, 80.04765], [6.522474, 80.047911], [6.521984, 80.048211], [6.519811, 80.049399], [6.517764, 80.050503], [6.516323, 80.051278], [6.515618, 80.051658], [6.514945, 80.052048], [6.514026, 80.052555], [6.513347, 80.052939], [6.512639, 80.053372], [6.512173, 80.053711], [6.511782, 80.054001], [6.511228, 80.054443], [6.510682, 80.054906], [6.50946, 80.055977], [6.50657, 80.058493], [6.505945, 80.058967], [6.505089, 80.059656], [6.501649, 80.062665], [6.500811, 80.063339], [6.500021, 80.063877], [6.499134, 80.064407], [6.498518, 80.064743], [6.497599, 80.065126], [6.496843, 80.065355], [6.496282, 80.06552], [6.495139, 80.065739], [6.492552, 80.066299], [6.48938, 80.06692], [6.48813, 80.067202], [6.48767, 80.067351], [6.4872, 80.067482], [6.486456, 80.067807], [6.486189, 80.067942], [6.485889, 80.068089], [6.48515, 80.068524], [6.481731, 80.070813], [6.479274, 80.072289], [6.475687, 80.07408], [6.473627, 80.07504], [6.472793, 80.075455], [6.471544, 80.076256], [6.470213, 80.077173], [6.465647, 80.080283], [6.457246, 80.085974], [6.456016, 80.086818], [6.455359, 80.087291], [6.45475, 80.087753], [6.454443, 80.088015], [6.45399, 80.088515], [6.453622, 80.088849], [6.453226, 80.089166], [6.452897, 80.089374], [6.452503, 80.088758], [6.451576, 80.087374], [6.451493, 80.087232], [6.45133, 80.086984], [6.451071, 80.086535], [6.45087, 80.086152], [6.450579, 80.08567], [6.450411, 80.085181], [6.450304, 80.084742], [6.45023, 80.084293], [6.45003, 80.083332], [6.449952, 80.083012], [6.449783, 80.081984], [6.449647, 80.081167], [6.449474, 80.079789], [6.449409, 80.079118], [6.449287, 80.07774], [6.44913, 80.077029], [6.449063, 80.076768], [6.44867, 80.075237], [6.448664, 80.075218], [6.448454, 80.074445], [6.448422, 80.07433], [6.448092, 80.073125], [6.44808, 80.073063], [6.448005, 80.072701], [6.447979, 80.07232], [6.448003, 80.071538], [6.44802, 80.071282], [6.447981, 80.070972], [6.447889, 80.070732], [6.447774, 80.07044], [6.447615, 80.070118], [6.447551, 80.069941], [6.447503, 80.069716], [6.447475, 80.069329], [6.447418, 80.068905], [6.447308, 80.068565], [6.446713, 80.067029], [6.446389, 80.066318], [6.446103, 80.065606], [6.445947, 80.065083], [6.445826, 80.064617], [6.445731, 80.064277], [6.445631, 80.063468], [6.445445, 80.062842], [6.445362, 80.062639], [6.444966, 80.061886], [6.444815, 80.061512], [6.444711, 80.061195], [6.444694, 80.061145], [6.444386, 80.06022], [6.444053, 80.059386], [6.443943, 80.059122], [6.4438, 80.058761], [6.443581, 80.058123], [6.443494, 80.057587], [6.443471, 80.05745], [6.443435, 80.057026], [6.44336, 80.056264], [6.443261, 80.055535], [6.443133, 80.054195], [6.443065, 80.05359], [6.443004, 80.053037], [6.442975, 80.052826], [6.442929, 80.052614], [6.442819, 80.052383], [6.442549, 80.051902], [6.442291, 80.051396], [6.44206, 80.050973], [6.441605, 80.050168], [6.441506, 80.050003], [6.441413, 80.049849], [6.441242, 80.04954], [6.441141, 80.04937], [6.441048, 80.049199], [6.44093, 80.048985], [6.440555, 80.048287], [6.440324, 80.047882], [6.440189, 80.047631], [6.440084, 80.047365], [6.439867, 80.04677], [6.439517, 80.045716], [6.439485, 80.045614], [6.43934, 80.045151], [6.439132, 80.044477], [6.438874, 80.043731], [6.438528, 80.042768], [6.438457, 80.042462], [6.438426, 80.042257], [6.438429, 80.042086], [6.438447, 80.04186], [6.438462, 80.041614], [6.438504, 80.04097], [6.438512, 80.040837], [6.438527, 80.040432], [6.438545, 80.040167], [6.438548, 80.04013], [6.438555, 80.039983], [6.438578, 80.03953], [6.438648, 80.039036], [6.438692, 80.038745], [6.438719, 80.038535], [6.438726, 80.038323], [6.438724, 80.038129], [6.438717, 80.038012], [6.438708, 80.037879], [6.438687, 80.037647], [6.438677, 80.037478], [6.438664, 80.037278], [6.438623, 80.036903], [6.438574, 80.036313], [6.438554, 80.036136], [6.438521, 80.035787], [6.438479, 80.035289], [6.438457, 80.034744], [6.438451, 80.034637], [6.438444, 80.034489], [6.438443, 80.034444], [6.438422, 80.033645], [6.438421, 80.033288], [6.43842, 80.033146], [6.438424, 80.032356], [6.438418, 80.0322], [6.438391, 80.031899], [6.438355, 80.031673], [6.438318, 80.031432], [6.438293, 80.031287], [6.438175, 80.030276], [6.438173, 80.030155], [6.438196, 80.02985], [6.438353, 80.029019], [6.438379, 80.028895], [6.43841, 80.028755], [6.438556, 80.028075], [6.438593, 80.02791], [6.438649, 80.027641], [6.43875, 80.02714], [6.438801, 80.026913], [6.439002, 80.026031], [6.439069, 80.025796], [6.439141, 80.025565], [6.439891, 80.023221], [6.440275, 80.022015], [6.440486, 80.02124], [6.440631, 80.020314], [6.440686, 80.019938], [6.440694, 80.019882], [6.441008, 80.017793], [6.441025, 80.017698], [6.441094, 80.017299], [6.441162, 80.016912], [6.441192, 80.016741], [6.441223, 80.016528], [6.441262, 80.016337], [6.441296, 80.016143], [6.441359, 80.01573], [6.441442, 80.015179], [6.441477, 80.014599], [6.441468, 80.014295], [6.441445, 80.014142], [6.441267, 80.013022], [6.441244, 80.012894], [6.441158, 80.012301], [6.441126, 80.011929], [6.441125, 80.011907], [6.441117, 80.011725], [6.441139, 80.011487], [6.441237, 80.010924], [6.441289, 80.010622], [6.441277, 80.01044], [6.441254, 80.010196], [6.441179, 80.009907], [6.441099, 80.009638], [6.44092, 80.008906], [6.44085, 80.008629], [6.440819, 80.008508], [6.44061, 80.007993], [6.440312, 80.007214], [6.440203, 80.006957], [6.439899, 80.006384], [6.439619, 80.005825], [6.439443, 80.005514], [6.439287, 80.005292], [6.438789, 80.00484], [6.438166, 80.004326], [6.438121, 80.004257], [6.437929, 80.004071], [6.437735, 80.003968], [6.437598, 80.003933], [6.437204, 80.003995], [6.436944, 80.004022], [6.43679, 80.004017], [6.436527, 80.003992], [6.436261, 80.003895], [6.436139, 80.00383], [6.435739, 80.003558], [6.435667, 80.003508], [6.435551, 80.003446], [6.435397, 80.003408], [6.434645, 80.003418], [6.433468, 80.003444], [6.433281, 80.00345], [6.432939, 80.003428], [6.432617, 80.003369], [6.432436, 80.003331], [6.432203, 80.003278], [6.431803, 80.003122], [6.431575, 80.003021], [6.431448, 80.002943], [6.431287, 80.002826], [6.43108, 80.002681], [6.43085, 80.002526], [6.430668, 80.002422], [6.430139, 80.002118], [6.430106, 80.002099], [6.429877, 80.001967], [6.429699, 80.001873], [6.429621, 80.001818], [6.429567, 80.001759], [6.429509, 80.001686], [6.429415, 80.001557], [6.429366, 80.001485], [6.429294, 80.001396], [6.429249, 80.001343], [6.429147, 80.001231], [6.429059, 80.001146], [6.42886, 80.000949], [6.428825, 80.000908], [6.428788, 80.00086], [6.428772, 80.000834], [6.428749, 80.000791], [6.428696, 80.000679], [6.428694, 80.000673], [6.428676, 80.000623], [6.428669, 80.000573], [6.428678, 80.000542], [6.428689, 80.000515], [6.428722, 80.000466], [6.428763, 80.000428], [6.428813, 80.000389], [6.428879, 80.000349], [6.429028, 80.000282], [6.429146, 80.000224], [6.429255, 80.000166], [6.429363, 80.000107], [6.429515, 80.000021], [6.429597, 79.999974], [6.429693, 79.999914], [6.429703, 79.999908], [6.429717, 79.99988], [6.429731, 79.999854], [6.42974, 79.999835], [6.429745, 79.999825], [6.429749, 79.999814], [6.429755, 79.999797], [6.42976, 79.999778], [6.429764, 79.999761], [6.429767, 79.999742], [6.429766, 79.99972], [6.429763, 79.9997], [6.429757, 79.999678], [6.429748, 79.999657], [6.429735, 79.999636], [6.429719, 79.999614], [6.429705, 79.999598], [6.429611, 79.999553], [6.429543, 79.999515], [6.42942, 79.999432], [6.429301, 79.999344], [6.429143, 79.999219], [6.428985, 79.999099], [6.428879, 79.999024], [6.428846, 79.999001], [6.428709, 79.998917], [6.428632, 79.998874], [6.42844, 79.998771], [6.428248, 79.998662], [6.428019, 79.998544], [6.427881, 79.998448], [6.427337, 79.998207], [6.426762, 79.99798], [6.426337, 79.997847], [6.425825, 79.997718], [6.425642, 79.997673], [6.425533, 79.997668]]"
1331,SINL,"[[6.425533, 79.997668], [6.425482, 79.997665], [6.425338, 79.997653], [6.425252, 79.997649], [6.425143, 79.997641], [6.424911, 79.997636], [6.424652, 79.99767], [6.424412, 79.997716], [6.42418, 79.997763], [6.423917, 79.997838], [6.423781, 79.997913], [6.423636, 79.998007], [6.423489, 79.998146], [6.423252, 79.998368], [6.423089, 79.998614], [6.422962, 79.998972], [6.422912, 79.999473], [6.422871, 79.999913], [6.422772, 80.000345], [6.422739, 80.00044], [6.422649, 80.000609], [6.422507, 80.000822], [6.42236, 80.001023], [6.422249, 80.001169], [6.422103, 80.001363], [6.422007, 80.001508], [6.421831, 80.001695], [6.421743, 80.001756], [6.42162, 80.001813], [6.420822, 80.002133], [6.420688, 80.002183], [6.420601, 80.002212], [6.420486, 80.002245], [6.420002, 80.00237], [6.419299, 80.002436], [6.419138, 80.002452], [6.419025, 80.002465]]"
